Date,UNH,JNJ,PFE,LLY,TMO,MRK,ABT,DHR,BMY,MDT,AMGN,CVS,ANTM,ISRG,SYK,CI,REGN,BDX,GILD,EW,VRTX,BSX,HUM,ILMN,CNC,MCK,IDXX,BAX,A,RMD,BIIB,MTD,ALGN,WST,CERN,ZBH,LH,STE,ABC,PKI,COO,MOH,HOLX,WAT,CAH,DGX,TECH,TFX,INCY,CRL,ABMD,VTRS,HSIC,BIO,UHS,XRAY
2008/10/6,18.49703026,43.20486832,10.64168167,24.2899971,46.55234909,17.53864479,19.59399986,22.10568428,12.11732674,35.3602829,42.15357971,23.46836281,35.39390564,21.90222168,47.93360901,29.35719299,19.84000015,60.22120285,16.69216728,4.593332767,27.87999916,10.32999992,33.01762772,32.09000015,5.074999809,39.51036453,24.03000069,27.35290909,17.59342575,17.35730553,49.38999939,87.61000061,8.510000229,19.37309837,9.557556152,50.52376175,62.97999954,25.61247063,14.17683125,20.8655529,31.86565208,19.47999954,16.12999916,50.75999832,23.16324615,37.72649765,58.85614395,45.72275543,5.800000191,52.86000061,15.97999954,8.722453117,20.31372452,94.72000122,22.96421051,31.99526024
2008/10/7,17.05117035,41.85847473,9.9168787,24.41012383,46.36093521,16.88474846,19.41335297,20.82966423,11.81627369,34.13069153,39.63110733,22.40686417,33.15283203,20.47333336,47.66535187,29.31842041,18.92000008,58.5998497,16.17801094,4.520833015,26.65999985,9.960000038,31.96077538,31.57999992,4.989999771,38.81766891,23.70999908,26.29078674,16.36795044,16.73402977,46.5,82.40000153,8.229999542,19.1446209,9.482584953,50.00738144,61.72999954,24.32991982,13.66993237,21.07402229,30.50776863,19.18000031,15.36999989,51.65000153,22.32952118,37.00191116,56.6088295,44.6518364,5.300000191,51.25,15.19999981,8.257256508,19.66666794,88.05000305,22.03551483,30.56673622
2008/10/8,15.95431519,41.7714119,9.624711037,23.96125603,44.95402527,16.65120697,19.20837784,20.35879517,11.8789959,33.25134277,39.96078873,22.9529953,34.07117081,21.18111038,46.30731964,26.79849243,18.94000053,59.85063553,16.36931801,4.459167004,26.56999969,8.949999809,32.70785522,30.39999962,4.822500229,38.89759445,23.29000092,26.67585564,16.28320694,15.93450642,46.31000137,81.12000275,8.390000343,18.58657646,9.112566948,51.85918045,60.63000107,24.22948265,13.46145153,20.72052383,29.40758324,18.71999931,16.19000053,51.09000015,21.44057083,36.79488373,55.68095779,43.61439514,5.050000191,50.15000153,13.86999989,7.49161768,19.23921585,82.90000153,21.22406769,30.27370644
2008/10/9,14.79097366,38.56954956,8.804391861,21.00244141,40.78115082,15.30253029,17.45741844,19.12231827,11.2768898,31.26162338,38.53472137,23.36836243,30.75168228,19.20555687,43.45711517,24.0362587,16.87000084,55.81271744,15.95879364,4.255833149,26.05999947,8.390000343,29.46440697,29,4.622499943,36.15345001,22.10499954,24.72086716,14.83610249,15.38000488,44.75999832,79.69000244,7.010000229,16.9212532,8.162135124,47.09614944,56.25,22.52970886,12.61525154,19.40623283,23.78772545,15.69999981,14.68999958,48.99000168,20.13977432,33.4426651,54.91482162,40.98731995,4.630000114,47.31999969,12.77000046,7.355935574,17.74901962,80.75,20.23439026,27.70969582
2008/10/10,14.41704845,37.41073608,8.506603241,19.82650757,39.24982071,15.31420612,17.30345726,20.07483482,11.01346874,29.80846024,37.24663925,23.75296593,29.74066734,19.44555664,42.85355377,21.57448578,17.13999939,52.11450958,14.93446445,4.125,25.44000053,7.309999943,28.58066559,27.97999954,4.872499943,34.67037201,20.26499939,23.73914528,14.65358543,14.57188702,42.77999878,81.20999908,6.769999981,17.11019135,8.459597588,45.40460587,54.34000015,22.73059654,12.03885841,18.09192848,22.49923134,16.57333374,14.59000015,45.68999863,19.18551445,32.15272903,53.59536743,39.60684967,4.409999847,44.41999817,13.11999989,6.997345924,17.28235245,87.90000153,19.25410271,27.68221474
2008/10/13,19.42769241,41.98575592,9.371872902,22.67150497,45.88238907,17.17667198,18.96906853,22.16318703,11.91662788,32.87872696,41.24885178,24.38371086,35.21698761,23.59333229,49.06529617,26.6531105,19.59000015,57.13292313,16.9990654,4.641666889,28.88999939,9.220000267,32.51654053,30.63999939,5.0625,40.22970963,22,25.74490356,16.68735504,15.70668983,47.13000107,84.77999878,6.929999828,18.52067184,8.788503647,51.03121948,60.29999924,25.18753433,13.26932049,20.9108696,23.34170723,17.00666618,16.20000076,49.65999985,21.11411285,33.94429779,58.14108658,44.14984512,5.059999943,48.11000061,13.55000019,8.431703568,18.7372551,90.62000275,21.76346207,29.48619461
2008/10/14,19.10362244,42.8699379,9.624711037,22.08986855,42.73360443,17.00735092,19.16852379,21.64559555,11.72846794,32.4465065,39.56977844,22.77607536,37.12949753,24.9244442,50.2221489,29.58010674,19.25,57.76602554,16.46896935,4.5,27.60000038,9.300000191,35.31355286,30.90999985,5.179999828,40.07873917,21.66500092,25.71952248,16.04201889,15.62502193,45.18999863,85.15000153,6.460000038,17.88793945,8.52731514,51.60990143,59.99000168,25.11799622,12.95045853,20.40328026,23.25250244,17.18000031,15.42000008,48.31000137,20.34066772,35.84733582,59.06897354,44.98646927,4.989999771,47.09999847,13.84000015,8.538312912,18.36862755,86.65000153,21.64621353,29.99897766
2008/10/15,18.00677299,40.55228424,9.141508102,20.57252884,38.71385956,15.50687981,18.85359955,19.41345787,10.86921597,30.4344368,36.61795044,20.53770256,33.55724335,21.12444305,44.70617294,25.68391037,17.11000061,54.36120987,15.2573061,4.055832863,24.78000069,8.75,32.49830627,28.60000038,4.775000095,38.18711853,19.93499947,24.78857803,14.43846989,15.2381506,42.45999908,79.59999847,6.079999924,17.10580063,8.060563087,47.69262695,58,23.04735947,12.40677166,18.66663551,21.67656898,15.39333344,14.40999985,42.75,19.0499115,32.51102066,56.0384903,41.47257614,4.380000114,43.50999832,13,7.074878693,17,79,20.82539368,28.515522
2008/10/16,18.80448914,42.53502274,9.534810066,21.73581696,40.51317978,16.45854378,19.3784771,20.94468498,10.82531357,29.81591797,38.9487381,21.62997437,33.63307953,23.86666679,45.89654541,24.94730759,19.29000092,55.08695602,16.49686241,4.179999828,25.79999924,8.640000343,32.63497925,29.96999931,5.135000229,38.87096405,19.98500061,24.9959259,15.13595867,14.85988617,43.97999954,82.62999725,6.460000038,18.16475296,8.237106323,49.19722366,59.72999954,25.56612206,12.60708046,19.1576252,21.30984306,16.57999992,14.63000011,45.47999954,19.53708267,32.38362885,57.88573074,41.84906769,5,43.5,13.34000015,7.481926441,18.29019547,86.45999908,20.27192307,29.33966446
2008/10/17,20.26696205,41.96565247,9.501102448,20.35757637,41.48938751,16.6395359,19.40646935,20.2725296,11.00092602,28.98872948,38.48104095,20.75014496,33.95322037,21.01444435,43.75052261,24.44332504,18.75,55.07923126,17.15052032,4.194167137,25.68000031,8.670000076,32.616745,30.14999962,5.045000076,39.81231308,20.66500092,25.22866631,14.7383194,15.2252636,45.45000076,81.88999939,6.079999924,17.74732208,8.353189468,50.58607864,59.61999893,24.88620949,12.68066025,19.14853096,21.86488724,16.87999916,14.10000038,45.86999893,19.68775177,32.06513596,56.48112488,42.01640701,4.889999866,41.24000168,13.17000008,7.956816196,18.27843094,82.05000305,19.81695175,29.79752731
